date,year,month,hour,bikes_used,bike_used,year_month
2020-08-03T04:00:00,2020,8,4,0,171.0,2020-8
2020-08-03T05:00:00,2020,8,5,0,219.0,2020-8
2020-08-03T06:00:00,2020,8,6,0,298.0,2020-8
2020-08-03T07:00:00,2020,8,7,0,434.0,2020-8
2020-08-03T08:00:00,2020,8,8,0,565.0,2020-8
2020-08-03T09:00:00,2020,8,9,0,475.0,2020-8
2020-08-03T10:00:00,2020,8,10,0,480.0,2020-8
2020-08-03T11:00:00,2020,8,11,0,551.0,2020-8
2020-08-03T12:00:00,2020,8,12,0,577.0,2020-8
2020-08-03T13:00:00,2020,8,13,0,653.0,2020-8
2020-08-03T14:00:00,2020,8,14,0,570.0,2020-8
2020-08-03T15:00:00,2020,8,15,0,483.0,2020-8
2020-08-03T16:00:00,2020,8,16,0,424.0,2020-8
2020-08-03T17:00:00,2020,8,17,0,233.0,2020-8
2020-08-03T18:00:00,2020,8,18,0,330.0,2020-8
2020-08-03T19:00:00,2020,8,19,0,244.0,2020-8
2020-08-03T20:00:00,2020,8,20,0,308.0,2020-8
2020-08-03T21:00:00,2020,8,21,0,242.0,2020-8
2020-08-03T22:00:00,2020,8,22,0,219.0,2020-8
2020-08-03T23:00:00,2020,8,23,0,200.0,2020-8
2020-08-04T00:00:00,2020,8,0,0,164.0,2020-8
2020-08-04T01:00:00,2020,8,1,0,148.0,2020-8
2020-08-04T02:00:00,2020,8,2,0,147.0,2020-8
2020-08-04T03:00:00,2020,8,3,0,139.0,2020-8
2020-08-04T04:00:00,2020,8,4,0,145.0,2020-8
2020-08-04T05:00:00,2020,8,5,0,153.0,2020-8
2020-08-04T06:00:00,2020,8,6,0,165.0,2020-8
2020-08-04T07:00:00,2020,8,7,0,174.0,2020-8
2020-08-04T08:00:00,2020,8,8,0,167.0,2020-8
2020-08-04T09:00:00,2020,8,9,0,158.0,2020-8
2020-08-04T10:00:00,2020,8,10,0,197.0,2020-8
2020-08-04T11:00:00,2020,8,11,0,300.0,2020-8
2020-08-04T12:00:00,2020,8,12,0,442.0,2020-8
2020-08-04T13:00:00,2020,8,13,0,514.0,2020-8
2020-08-04T14:00:00,2020,8,14,0,520.0,2020-8
2020-08-04T15:00:00,2020,8,15,0,567.0,2020-8
2020-08-04T16:00:00,2020,8,16,0,659.0,2020-8
2020-08-04T17:00:00,2020,8,17,0,892.0,2020-8
2020-08-04T18:00:00,2020,8,18,0,979.0,2020-8
2020-08-04T19:00:00,2020,8,19,0,914.0,2020-8
2020-08-04T20:00:00,2020,8,20,0,646.0,2020-8
2020-08-04T21:00:00,2020,8,21,0,399.0,2020-8
2020-08-04T22:00:00,2020,8,22,0,271.0,2020-8
2020-08-04T23:00:00,2020,8,23,0,251.0,2020-8
2020-08-05T00:00:00,2020,8,0,0,195.0,2020-8
2020-08-05T01:00:00,2020,8,1,0,152.0,2020-8
2020-08-05T02:00:00,2020,8,2,0,150.0,2020-8
2020-08-05T03:00:00,2020,8,3,0,150.0,2020-8
2020-08-05T04:00:00,2020,8,4,0,160.0,2020-8
2020-08-05T05:00:00,2020,8,5,0,200.0,2020-8
2020-08-05T06:00:00,2020,8,6,0,317.0,2020-8
2020-08-05T07:00:00,2020,8,7,0,494.0,2020-8
2020-08-05T08:00:00,2020,8,8,0,583.0,2020-8
2020-08-05T09:00:00,2020,8,9,0,468.0,2020-8
2020-08-05T10:00:00,2020,8,10,0,483.0,2020-8
2020-08-05T11:00:00,2020,8,11,0,503.0,2020-8
2020-08-05T12:00:00,2020,8,12,0,556.0,2020-8
2020-08-05T13:00:00,2020,8,13,0,573.0,2020-8
2020-08-05T14:00:00,2020,8,14,0,573.0,2020-8
2020-08-05T15:00:00,2020,8,15,0,605.0,2020-8
2020-08-05T16:00:00,2020,8,16,0,730.0,2020-8
2020-08-05T17:00:00,2020,8,17,0,999.0,2020-8
2020-08-05T18:00:00,2020,8,18,0,1091.0,2020-8
2020-08-05T19:00:00,2020,8,19,0,1056.0,2020-8
2020-08-05T20:00:00,2020,8,20,0,827.0,2020-8
2020-08-05T21:00:00,2020,8,21,0,485.0,2020-8
2020-08-05T22:00:00,2020,8,22,0,404.0,2020-8
2020-08-05T23:00:00,2020,8,23,0,283.0,2020-8
2020-08-06T00:00:00,2020,8,0,0,173.0,2020-8
2020-08-06T01:00:00,2020,8,1,0,163.0,2020-8
2020-08-06T02:00:00,2020,8,2,0,156.0,2020-8
2020-08-06T03:00:00,2020,8,3,0,147.0,2020-8
2020-08-06T04:00:00,2020,8,4,0,145.0,2020-8
2020-08-06T05:00:00,2020,8,5,0,154.0,2020-8
2020-08-06T06:00:00,2020,8,6,0,231.0,2020-8
2020-08-06T07:00:00,2020,8,7,0,379.0,2020-8
2020-08-06T08:00:00,2020,8,8,0,430.0,2020-8
2020-08-06T09:00:00,2020,8,9,0,391.0,2020-8
2020-08-06T10:00:00,2020,8,10,0,414.0,2020-8
2020-08-06T11:00:00,2020,8,11,0,448.0,2020-8
2020-08-06T12:00:00,2020,8,12,0,488.0,2020-8
2020-08-06T13:00:00,2020,8,13,0,558.0,2020-8
2020-08-06T14:00:00,2020,8,14,0,558.0,2020-8
2020-08-06T15:00:00,2020,8,15,0,540.0,2020-8
2020-08-06T16:00:00,2020,8,16,0,563.0,2020-8
2020-08-06T17:00:00,2020,8,17,0,685.0,2020-8
2020-08-06T18:00:00,2020,8,18,0,796.0,2020-8
2020-08-06T19:00:00,2020,8,19,0,678.0,2020-8
2020-08-06T20:00:00,2020,8,20,0,448.0,2020-8
2020-08-06T21:00:00,2020,8,21,0,344.0,2020-8
2020-08-06T22:00:00,2020,8,22,0,272.0,2020-8
2020-08-06T23:00:00,2020,8,23,0,256.0,2020-8
2020-08-07T00:00:00,2020,8,0,0,209.0,2020-8
2020-08-07T01:00:00,2020,8,1,0,172.0,2020-8
2020-08-07T02:00:00,2020,8,2,0,153.0,2020-8
2020-08-07T03:00:00,2020,8,3,0,149.0,2020-8
2020-08-07T04:00:00,2020,8,4,0,168.0,2020-8
2020-08-07T05:00:00,2020,8,5,0,198.0,2020-8
2020-08-07T06:00:00,2020,8,6,0,290.0,2020-8
2020-08-07T07:00:00,2020,8,7,0,408.0,2020-8
2020-08-07T08:00:00,2020,8,8,0,479.0,2020-8
2020-08-07T09:00:00,2020,8,9,0,437.0,2020-8
2020-08-07T10:00:00,2020,8,10,0,461.0,2020-8
2020-08-07T11:00:00,2020,8,11,0,544.0,2020-8
2020-08-07T12:00:00,2020,8,12,0,579.0,2020-8
2020-08-07T13:00:00,2020,8,13,0,609.0,2020-8
2020-08-07T14:00:00,2020,8,14,0,631.0,2020-8
2020-08-07T15:00:00,2020,8,15,0,700.0,2020-8
2020-08-07T16:00:00,2020,8,16,0,736.0,2020-8
2020-08-07T17:00:00,2020,8,17,0,948.0,2020-8
2020-08-07T18:00:00,2020,8,18,0,1029.0,2020-8
2020-08-07T19:00:00,2020,8,19,0,939.0,2020-8
2020-08-07T20:00:00,2020,8,20,0,706.0,2020-8
2020-08-07T21:00:00,2020,8,21,0,400.0,2020-8
2020-08-07T22:00:00,2020,8,22,0,361.0,2020-8
2020-08-07T23:00:00,2020,8,23,0,322.0,2020-8
2020-08-08T00:00:00,2020,8,0,0,311.0,2020-8
2020-08-08T01:00:00,2020,8,1,0,242.0,2020-8
2020-08-08T02:00:00,2020,8,2,0,208.0,2020-8
2020-08-08T03:00:00,2020,8,3,0,176.0,2020-8
2020-08-08T04:00:00,2020,8,4,0,167.0,2020-8
2020-08-08T05:00:00,2020,8,5,0,180.0,2020-8
2020-08-08T06:00:00,2020,8,6,0,264.0,2020-8
2020-08-08T07:00:00,2020,8,7,0,355.0,2020-8
2020-08-08T08:00:00,2020,8,8,0,538.0,2020-8
2020-08-08T09:00:00,2020,8,9,0,693.0,2020-8
2020-08-08T10:00:00,2020,8,10,0,908.0,2020-8
2020-08-08T11:00:00,2020,8,11,0,1008.0,2020-8
2020-08-08T12:00:00,2020,8,12,0,1071.0,2020-8
2020-08-08T13:00:00,2020,8,13,0,1138.0,2020-8
2020-08-08T14:00:00,2020,8,14,0,1173.0,2020-8
2020-08-08T15:00:00,2020,8,15,0,1197.0,2020-8
2020-08-08T16:00:00,2020,8,16,0,1211.0,2020-8
2020-08-08T17:00:00,2020,8,17,0,1129.0,2020-8
2020-08-08T18:00:00,2020,8,18,0,1094.0,2020-8
2020-08-08T19:00:00,2020,8,19,0,1008.0,2020-8
2020-08-08T20:00:00,2020,8,20,0,867.0,2020-8
2020-08-08T21:00:00,2020,8,21,0,608.0,2020-8
2020-08-08T22:00:00,2020,8,22,0,499.0,2020-8
2020-08-08T23:00:00,2020,8,23,0,497.0,2020-8
2020-08-09T00:00:00,2020,8,0,0,364.0,2020-8
2020-08-09T01:00:00,2020,8,1,0,268.0,2020-8
2020-08-09T02:00:00,2020,8,2,0,222.0,2020-8
2020-08-09T03:00:00,2020,8,3,0,192.0,2020-8
2020-08-09T04:00:00,2020,8,4,0,187.0,2020-8
2020-08-09T05:00:00,2020,8,5,0,187.0,2020-8
2020-08-09T06:00:00,2020,8,6,0,254.0,2020-8
2020-08-09T07:00:00,2020,8,7,0,346.0,2020-8
2020-08-09T08:00:00,2020,8,8,0,430.0,2020-8
2020-08-09T09:00:00,2020,8,9,0,640.0,2020-8
2020-08-09T10:00:00,2020,8,10,0,815.0,2020-8
2020-08-09T11:00:00,2020,8,11,0,926.0,2020-8
2020-08-09T12:00:00,2020,8,12,0,1039.0,2020-8
2020-08-09T13:00:00,2020,8,13,0,1092.0,2020-8
2020-08-09T14:00:00,2020,8,14,0,680.0,2020-8
2020-08-09T15:00:00,2020,8,15,0,876.0,2020-8
2020-08-09T16:00:00,2020,8,16,0,921.0,2020-8
2020-08-09T17:00:00,2020,8,17,0,890.0,2020-8
2020-08-09T18:00:00,2020,8,18,0,985.0,2020-8
2020-08-09T19:00:00,2020,8,19,0,878.0,2020-8
2020-08-09T20:00:00,2020,8,20,0,673.0,2020-8
2020-08-09T21:00:00,2020,8,21,0,478.0,2020-8
2020-08-09T22:00:00,2020,8,22,0,403.0,2020-8
2020-08-09T23:00:00,2020,8,23,0,301.0,2020-8
2020-08-10T00:00:00,2020,8,0,0,221.0,2020-8
2020-08-10T01:00:00,2020,8,1,0,190.0,2020-8
2020-08-10T02:00:00,2020,8,2,0,177.0,2020-8
2020-08-10T03:00:00,2020,8,3,0,173.0,2020-8
2020-08-10T04:00:00,2020,8,4,0,187.0,2020-8
2020-08-10T05:00:00,2020,8,5,0,227.0,2020-8
2020-08-10T06:00:00,2020,8,6,0,323.0,2020-8
2020-08-10T07:00:00,2020,8,7,0,448.0,2020-8
2020-08-10T08:00:00,2020,8,8,0,514.0,2020-8
2020-08-10T09:00:00,2020,8,9,0,440.0,2020-8
2020-08-10T10:00:00,2020,8,10,0,440.0,2020-8
2020-08-10T11:00:00,2020,8,11,0,470.0,2020-8
2020-08-10T12:00:00,2020,8,12,0,544.0,2020-8
2020-08-10T13:00:00,2020,8,13,0,520.0,2020-8
2020-08-10T14:00:00,2020,8,14,0,534.0,2020-8
2020-08-10T15:00:00,2020,8,15,0,586.0,2020-8
2020-08-10T16:00:00,2020,8,16,0,642.0,2020-8
2020-08-10T17:00:00,2020,8,17,0,737.0,2020-8
2020-08-10T18:00:00,2020,8,18,0,890.0,2020-8
2020-08-10T19:00:00,2020,8,19,0,884.0,2020-8
2020-08-10T20:00:00,2020,8,20,0,620.0,2020-8
2020-08-10T21:00:00,2020,8,21,0,408.0,2020-8
2020-08-10T22:00:00,2020,8,22,0,358.0,2020-8
2020-08-10T23:00:00,2020,8,23,0,254.0,2020-8
2020-08-11T00:00:00,2020,8,0,0,196.0,2020-8
2020-08-11T01:00:00,2020,8,1,0,179.0,2020-8
2020-08-11T02:00:00,2020,8,2,0,160.0,2020-8
2020-08-11T03:00:00,2020,8,3,0,162.0,2020-8
2020-08-11T04:00:00,2020,8,4,0,169.0,2020-8
2020-08-11T05:00:00,2020,8,5,0,218.0,2020-8
2020-08-11T06:00:00,2020,8,6,0,336.0,2020-8
2020-08-11T07:00:00,2020,8,7,0,478.0,2020-8
2020-08-11T08:00:00,2020,8,8,0,559.0,2020-8
2020-08-11T09:00:00,2020,8,9,0,443.0,2020-8
2020-08-11T10:00:00,2020,8,10,0,431.0,2020-8
2020-08-11T11:00:00,2020,8,11,0,489.0,2020-8
2020-08-11T12:00:00,2020,8,12,0,552.0,2020-8
2020-08-11T13:00:00,2020,8,13,0,518.0,2020-8
2020-08-11T14:00:00,2020,8,14,0,529.0,2020-8
2020-08-11T15:00:00,2020,8,15,0,562.0,2020-8
2020-08-11T16:00:00,2020,8,16,0,670.0,2020-8
2020-08-11T17:00:00,2020,8,17,0,905.0,2020-8
2020-08-11T18:00:00,2020,8,18,0,942.0,2020-8
2020-08-11T19:00:00,2020,8,19,0,987.0,2020-8
2020-08-11T20:00:00,2020,8,20,0,656.0,2020-8
2020-08-11T21:00:00,2020,8,21,0,460.0,2020-8
2020-08-11T22:00:00,2020,8,22,0,351.0,2020-8
2020-08-11T23:00:00,2020,8,23,0,286.0,2020-8
2020-08-12T00:00:00,2020,8,0,0,210.0,2020-8
2020-08-12T01:00:00,2020,8,1,0,180.0,2020-8
2020-08-12T02:00:00,2020,8,2,0,172.0,2020-8
2020-08-12T03:00:00,2020,8,3,0,161.0,2020-8
2020-08-12T04:00:00,2020,8,4,0,164.0,2020-8
2020-08-12T05:00:00,2020,8,5,0,168.0,2020-8
2020-08-12T06:00:00,2020,8,6,0,194.0,2020-8
2020-08-12T07:00:00,2020,8,7,0,292.0,2020-8
2020-08-12T08:00:00,2020,8,8,0,400.0,2020-8
2020-08-12T09:00:00,2020,8,9,0,434.0,2020-8
2020-08-12T10:00:00,2020,8,10,0,449.0,2020-8
2020-08-12T11:00:00,2020,8,11,0,505.0,2020-8
2020-08-12T12:00:00,2020,8,12,0,560.0,2020-8
2020-08-12T13:00:00,2020,8,13,0,525.0,2020-8
2020-08-12T14:00:00,2020,8,14,0,517.0,2020-8
2020-08-12T15:00:00,2020,8,15,0,558.0,2020-8
2020-08-12T16:00:00,2020,8,16,0,609.0,2020-8
2020-08-12T17:00:00,2020,8,17,0,703.0,2020-8
2020-08-12T18:00:00,2020,8,18,0,770.0,2020-8
2020-08-12T19:00:00,2020,8,19,0,736.0,2020-8
2020-08-12T20:00:00,2020,8,20,0,529.0,2020-8
2020-08-12T21:00:00,2020,8,21,0,371.0,2020-8
2020-08-12T22:00:00,2020,8,22,0,315.0,2020-8
2020-08-12T23:00:00,2020,8,23,0,264.0,2020-8
2020-08-13T00:00:00,2020,8,0,0,198.0,2020-8
2020-08-13T01:00:00,2020,8,1,0,178.0,2020-8
2020-08-13T02:00:00,2020,8,2,0,155.0,2020-8
2020-08-13T03:00:00,2020,8,3,0,154.0,2020-8
2020-08-13T04:00:00,2020,8,4,0,150.0,2020-8
2020-08-13T05:00:00,2020,8,5,0,200.0,2020-8
2020-08-13T06:00:00,2020,8,6,0,272.0,2020-8
2020-08-13T07:00:00,2020,8,7,0,227.0,2020-8
2020-08-13T08:00:00,2020,8,8,0,249.0,2020-8
2020-08-13T09:00:00,2020,8,9,0,182.0,2020-8
2020-08-13T10:00:00,2020,8,10,0,167.0,2020-8
2020-08-13T11:00:00,2020,8,11,0,221.0,2020-8
2020-08-13T12:00:00,2020,8,12,0,358.0,2020-8
2020-08-13T13:00:00,2020,8,13,0,485.0,2020-8
2020-08-13T14:00:00,2020,8,14,0,470.0,2020-8
2020-08-13T15:00:00,2020,8,15,0,531.0,2020-8
2020-08-13T16:00:00,2020,8,16,0,642.0,2020-8
2020-08-13T17:00:00,2020,8,17,0,824.0,2020-8
2020-08-13T18:00:00,2020,8,18,0,960.0,2020-8
2020-08-13T19:00:00,2020,8,19,0,849.0,2020-8
2020-08-13T20:00:00,2020,8,20,0,618.0,2020-8
2020-08-13T21:00:00,2020,8,21,0,436.0,2020-8
2020-08-13T22:00:00,2020,8,22,0,343.0,2020-8
2020-08-13T23:00:00,2020,8,23,0,301.0,2020-8
2020-08-14T00:00:00,2020,8,0,0,212.0,2020-8
2020-08-14T01:00:00,2020,8,1,0,193.0,2020-8
2020-08-14T02:00:00,2020,8,2,0,163.0,2020-8
2020-08-14T03:00:00,2020,8,3,0,151.0,2020-8
2020-08-14T04:00:00,2020,8,4,0,161.0,2020-8
2020-08-14T05:00:00,2020,8,5,0,189.0,2020-8
2020-08-14T06:00:00,2020,8,6,0,271.0,2020-8
2020-08-14T07:00:00,2020,8,7,0,405.0,2020-8
2020-08-14T08:00:00,2020,8,8,0,537.0,2020-8
2020-08-14T09:00:00,2020,8,9,0,439.0,2020-8
2020-08-14T10:00:00,2020,8,10,0,434.0,2020-8
2020-08-14T11:00:00,2020,8,11,0,559.0,2020-8
2020-08-14T12:00:00,2020,8,12,0,627.0,2020-8
2020-08-14T13:00:00,2020,8,13,0,656.0,2020-8
2020-08-14T14:00:00,2020,8,14,0,656.0,2020-8
2020-08-14T15:00:00,2020,8,15,0,678.0,2020-8
2020-08-14T16:00:00,2020,8,16,0,703.0,2020-8
2020-08-14T17:00:00,2020,8,17,0,902.0,2020-8
2020-08-14T18:00:00,2020,8,18,0,957.0,2020-8
2020-08-14T19:00:00,2020,8,19,0,987.0,2020-8
2020-08-14T20:00:00,2020,8,20,0,621.0,2020-8
2020-08-14T21:00:00,2020,8,21,0,506.0,2020-8
2020-08-14T22:00:00,2020,8,22,0,473.0,2020-8
2020-08-14T23:00:00,2020,8,23,0,417.0,2020-8
2020-08-15T00:00:00,2020,8,0,0,386.0,2020-8
2020-08-15T01:00:00,2020,8,1,0,291.0,2020-8
2020-08-15T02:00:00,2020,8,2,0,209.0,2020-8
2020-08-15T03:00:00,2020,8,3,0,185.0,2020-8
2020-08-15T04:00:00,2020,8,4,0,162.0,2020-8
2020-08-15T05:00:00,2020,8,5,0,163.0,2020-8
2020-08-15T06:00:00,2020,8,6,0,224.0,2020-8
2020-08-15T07:00:00,2020,8,7,0,294.0,2020-8
2020-08-15T08:00:00,2020,8,8,0,443.0,2020-8
2020-08-15T09:00:00,2020,8,9,0,592.0,2020-8
2020-08-15T10:00:00,2020,8,10,0,811.0,2020-8
2020-08-15T11:00:00,2020,8,11,0,974.0,2020-8
2020-08-15T12:00:00,2020,8,12,0,1010.0,2020-8
2020-08-15T13:00:00,2020,8,13,0,1032.0,2020-8
2020-08-15T14:00:00,2020,8,14,0,1059.0,2020-8
2020-08-15T15:00:00,2020,8,15,0,998.0,2020-8
2020-08-15T16:00:00,2020,8,16,0,906.0,2020-8
2020-08-15T17:00:00,2020,8,17,0,723.0,2020-8
2020-08-15T18:00:00,2020,8,18,0,736.0,2020-8
2020-08-15T19:00:00,2020,8,19,0,510.0,2020-8
2020-08-15T20:00:00,2020,8,20,0,400.0,2020-8
2020-08-15T21:00:00,2020,8,21,0,383.0,2020-8
2020-08-15T22:00:00,2020,8,22,0,339.0,2020-8
2020-08-15T23:00:00,2020,8,23,0,331.0,2020-8
2020-08-16T00:00:00,2020,8,0,0,251.0,2020-8
2020-08-16T01:00:00,2020,8,1,0,177.0,2020-8
2020-08-16T02:00:00,2020,8,2,0,163.0,2020-8
2020-08-16T03:00:00,2020,8,3,0,151.0,2020-8
2020-08-16T04:00:00,2020,8,4,0,152.0,2020-8
2020-08-16T05:00:00,2020,8,5,0,156.0,2020-8
2020-08-16T06:00:00,2020,8,6,0,165.0,2020-8
2020-08-16T07:00:00,2020,8,7,0,221.0,2020-8
2020-08-16T08:00:00,2020,8,8,0,268.0,2020-8
2020-08-16T09:00:00,2020,8,9,0,330.0,2020-8
2020-08-16T10:00:00,2020,8,10,0,496.0,2020-8
2020-08-16T11:00:00,2020,8,11,0,457.0,2020-8
2020-08-16T12:00:00,2020,8,12,0,509.0,2020-8
2020-08-16T13:00:00,2020,8,13,0,663.0,2020-8
2020-08-16T14:00:00,2020,8,14,0,837.0,2020-8
2020-08-16T15:00:00,2020,8,15,0,954.0,2020-8
2020-08-16T16:00:00,2020,8,16,0,917.0,2020-8
2020-08-16T17:00:00,2020,8,17,0,907.0,2020-8
2020-08-16T18:00:00,2020,8,18,0,838.0,2020-8
2020-08-16T19:00:00,2020,8,19,0,793.0,2020-8
2020-08-16T20:00:00,2020,8,20,0,561.0,2020-8
2020-08-16T21:00:00,2020,8,21,0,412.0,2020-8
2020-08-16T22:00:00,2020,8,22,0,315.0,2020-8
2020-08-16T23:00:00,2020,8,23,0,235.0,2020-8
2020-08-17T00:00:00,2020,8,0,0,207.0,2020-8
2020-08-17T01:00:00,2020,8,1,0,183.0,2020-8
2020-08-17T02:00:00,2020,8,2,0,174.0,2020-8
2020-08-17T03:00:00,2020,8,3,0,159.0,2020-8
2020-08-17T04:00:00,2020,8,4,0,158.0,2020-8
2020-08-17T05:00:00,2020,8,5,0,193.0,2020-8
2020-08-17T06:00:00,2020,8,6,0,270.0,2020-8
2020-08-17T07:00:00,2020,8,7,0,439.0,2020-8
2020-08-17T08:00:00,2020,8,8,0,517.0,2020-8
2020-08-17T09:00:00,2020,8,9,0,441.0,2020-8
2020-08-17T10:00:00,2020,8,10,0,456.0,2020-8
2020-08-17T11:00:00,2020,8,11,0,518.0,2020-8
2020-08-17T12:00:00,2020,8,12,0,610.0,2020-8
2020-08-17T13:00:00,2020,8,13,0,598.0,2020-8
2020-08-17T14:00:00,2020,8,14,0,578.0,2020-8
2020-08-17T15:00:00,2020,8,15,0,631.0,2020-8
2020-08-17T16:00:00,2020,8,16,0,548.0,2020-8
2020-08-17T17:00:00,2020,8,17,0,686.0,2020-8
2020-08-17T18:00:00,2020,8,18,0,672.0,2020-8
2020-08-17T19:00:00,2020,8,19,0,600.0,2020-8
2020-08-17T20:00:00,2020,8,20,0,491.0,2020-8
2020-08-17T21:00:00,2020,8,21,0,327.0,2020-8
2020-08-17T22:00:00,2020,8,22,0,280.0,2020-8
2020-08-17T23:00:00,2020,8,23,0,240.0,2020-8
2020-08-18T00:00:00,2020,8,0,0,197.0,2020-8
2020-08-18T01:00:00,2020,8,1,0,177.0,2020-8
2020-08-18T02:00:00,2020,8,2,0,163.0,2020-8
2020-08-18T03:00:00,2020,8,3,0,162.0,2020-8
2020-08-18T04:00:00,2020,8,4,0,162.0,2020-8
2020-08-18T05:00:00,2020,8,5,0,201.0,2020-8
2020-08-18T06:00:00,2020,8,6,0,328.0,2020-8
2020-08-18T07:00:00,2020,8,7,0,478.0,2020-8
2020-08-18T08:00:00,2020,8,8,0,533.0,2020-8
2020-08-18T09:00:00,2020,8,9,0,436.0,2020-8
2020-08-18T10:00:00,2020,8,10,0,497.0,2020-8
2020-08-18T11:00:00,2020,8,11,0,506.0,2020-8
2020-08-18T12:00:00,2020,8,12,0,577.0,2020-8
2020-08-18T13:00:00,2020,8,13,0,618.0,2020-8
2020-08-18T14:00:00,2020,8,14,0,583.0,2020-8
2020-08-18T15:00:00,2020,8,15,0,668.0,2020-8
2020-08-18T16:00:00,2020,8,16,0,769.0,2020-8
2020-08-18T17:00:00,2020,8,17,0,1027.0,2020-8
2020-08-18T18:00:00,2020,8,18,0,1084.0,2020-8
2020-08-18T19:00:00,2020,8,19,0,988.0,2020-8
2020-08-18T20:00:00,2020,8,20,0,760.0,2020-8
2020-08-18T21:00:00,2020,8,21,0,423.0,2020-8
2020-08-18T22:00:00,2020,8,22,0,343.0,2020-8
2020-08-18T23:00:00,2020,8,23,0,267.0,2020-8
2020-08-19T00:00:00,2020,8,0,0,216.0,2020-8
2020-08-19T01:00:00,2020,8,1,0,184.0,2020-8
2020-08-19T02:00:00,2020,8,2,0,167.0,2020-8
2020-08-19T03:00:00,2020,8,3,0,151.0,2020-8
2020-08-19T04:00:00,2020,8,4,0,157.0,2020-8
2020-08-19T05:00:00,2020,8,5,0,166.0,2020-8
2020-08-19T06:00:00,2020,8,6,0,233.0,2020-8
2020-08-19T07:00:00,2020,8,7,0,243.0,2020-8
2020-08-19T08:00:00,2020,8,8,0,331.0,2020-8
2020-08-19T09:00:00,2020,8,9,0,347.0,2020-8
2020-08-19T10:00:00,2020,8,10,0,347.0,2020-8
2020-08-19T11:00:00,2020,8,11,0,424.0,2020-8
2020-08-19T12:00:00,2020,8,12,0,512.0,2020-8
2020-08-19T13:00:00,2020,8,13,0,559.0,2020-8
2020-08-19T14:00:00,2020,8,14,0,574.0,2020-8
2020-08-19T15:00:00,2020,8,15,0,609.0,2020-8
2020-08-19T16:00:00,2020,8,16,0,672.0,2020-8
2020-08-19T17:00:00,2020,8,17,0,958.0,2020-8
2020-08-19T18:00:00,2020,8,18,0,1058.0,2020-8
2020-08-19T19:00:00,2020,8,19,0,1012.0,2020-8
2020-08-19T20:00:00,2020,8,20,0,716.0,2020-8
2020-08-19T21:00:00,2020,8,21,0,454.0,2020-8
2020-08-19T22:00:00,2020,8,22,0,345.0,2020-8
2020-08-19T23:00:00,2020,8,23,0,273.0,2020-8
2020-08-20T00:00:00,2020,8,0,0,204.0,2020-8
2020-08-20T01:00:00,2020,8,1,0,175.0,2020-8
2020-08-20T02:00:00,2020,8,2,0,156.0,2020-8
2020-08-20T03:00:00,2020,8,3,0,155.0,2020-8
2020-08-20T04:00:00,2020,8,4,0,166.0,2020-8
2020-08-20T05:00:00,2020,8,5,0,205.0,2020-8
2020-08-20T06:00:00,2020,8,6,0,313.0,2020-8
2020-08-20T07:00:00,2020,8,7,0,474.0,2020-8
2020-08-20T08:00:00,2020,8,8,0,598.0,2020-8
2020-08-20T09:00:00,2020,8,9,0,460.0,2020-8
2020-08-20T10:00:00,2020,8,10,0,464.0,2020-8
2020-08-20T11:00:00,2020,8,11,0,540.0,2020-8
2020-08-20T12:00:00,2020,8,12,0,608.0,2020-8
2020-08-20T13:00:00,2020,8,13,0,603.0,2020-8
2020-08-20T14:00:00,2020,8,14,0,651.0,2020-8
2020-08-20T15:00:00,2020,8,15,0,690.0,2020-8
2020-08-20T16:00:00,2020,8,16,0,750.0,2020-8
2020-08-20T17:00:00,2020,8,17,0,955.0,2020-8
2020-08-20T18:00:00,2020,8,18,0,1064.0,2020-8
2020-08-20T19:00:00,2020,8,19,0,925.0,2020-8
2020-08-20T20:00:00,2020,8,20,0,652.0,2020-8
2020-08-20T21:00:00,2020,8,21,0,471.0,2020-8
2020-08-20T22:00:00,2020,8,22,0,394.0,2020-8
2020-08-20T23:00:00,2020,8,23,0,286.0,2020-8
2020-08-21T00:00:00,2020,8,0,0,208.0,2020-8
2020-08-21T01:00:00,2020,8,1,0,180.0,2020-8
2020-08-21T02:00:00,2020,8,2,0,161.0,2020-8
2020-08-21T03:00:00,2020,8,3,0,158.0,2020-8
2020-08-21T04:00:00,2020,8,4,0,162.0,2020-8
2020-08-21T05:00:00,2020,8,5,0,184.0,2020-8
2020-08-21T06:00:00,2020,8,6,0,284.0,2020-8
2020-08-21T07:00:00,2020,8,7,0,428.0,2020-8
2020-08-21T08:00:00,2020,8,8,0,484.0,2020-8
2020-08-21T09:00:00,2020,8,9,0,474.0,2020-8
2020-08-21T10:00:00,2020,8,10,0,462.0,2020-8
2020-08-21T11:00:00,2020,8,11,0,602.0,2020-8
2020-08-21T12:00:00,2020,8,12,0,630.0,2020-8
2020-08-21T13:00:00,2020,8,13,0,646.0,2020-8
2020-08-21T14:00:00,2020,8,14,0,685.0,2020-8
2020-08-21T15:00:00,2020,8,15,0,718.0,2020-8
2020-08-21T16:00:00,2020,8,16,0,900.0,2020-8
2020-08-21T17:00:00,2020,8,17,0,1038.0,2020-8
2020-08-21T18:00:00,2020,8,18,0,1087.0,2020-8
2020-08-21T19:00:00,2020,8,19,0,945.0,2020-8
2020-08-21T20:00:00,2020,8,20,0,683.0,2020-8
2020-08-21T21:00:00,2020,8,21,0,478.0,2020-8
